gstin,company_name,state_code,state_name,industry,size_type,annual_turnover,registration_date,years_old,address_id,is_fraud,fraud_type
27HLOKR5049D3Z2,Tiwari Ltd,27,Maharashtra,Electronics,medium,183559032.76,2004-05-25,22,1663,0,none
12DQLQA8741N8ZN,"Muni, Rai and Dhar",12,Arunachal Pradesh,IT Services,medium,576443355.51,2007-05-25,19,531,1,missing_returns
05LNTVN2359U2ZI,"Aurora, Patla and Golla",05,Uttarakhand,Textile,small,37346091.52,2012-05-23,14,1050,0,none
32MGAHQ8841W6Z7,Radhakrishnan and Sons,32,Kerala,Chemicals,large,9729316023.0,2001-05-26,25,1009,0,none
18UZDJN2960P4Z0,Trivedi-Manda,18,Assam,Fertilizers,large,3393596630.01,2012-05-23,14,241,0,none
11BXDUB0775E8Z5,Gupta Group,11,Sikkim,Agriculture,medium,383831094.07,2013-05-23,13,1243,0,none
19USZLQ4917J3Z1,Bera-Sha,19,West Bengal,Paper,small,12162309.89,2001-05-26,25,179,0,none
09YVIDR6209C7ZJ,"Goel, Ramanathan and Sandhu",09,Uttar Pradesh,Coal,small,25079680.63,2013-05-23,13,1462,1,shell_company
33SNAIG9274M1ZJ,Sampath Inc,33,Tamil Nadu,Coal,medium,366871331.72,2021-05-21,5,415,0,none
24JKPBR7050N6ZX,"Sant, Oommen and Sidhu",24,Gujarat,Textile,medium,845915200.24,2019-05-22,7,1398,0,none
29DEFII7629X7ZA,Nagar Group,29,Karnataka,Food Processing,small,45097710.27,2010-05-24,16,1934,0,none
23XHBXN9859W6Z7,Goswami Ltd,23,Madhya Pradesh,Coal,small,8923260.41,2003-05-26,23,1540,0,none
01MUBIH7491Q7Z5,Date and Sons,01,Jammu & Kashmir,Agriculture,small,36821585.07,2004-05-25,22,1297,0,none
18MHCTR8384P7ZQ,"Boase, Bassi and Oommen",18,Assam,Trading,small,13886258.91,2007-05-25,19,1590,0,none
19EHUOI8702G7ZX,"Bhardwaj, Dugal and Singhal",19,West Bengal,Trading,small,30358953.36,2002-05-26,24,153,0,none
23YLBED4937P3Z0,Ben-Vohra,23,Madhya Pradesh,Plastics,small,43097946.03,2021-05-21,5,1845,0,none
23SCMOR8575W7ZX,"Sunder, Parmer and Mital",23,Madhya Pradesh,Plastics,small,31421542.34,2022-05-21,4,1346,1,fake_itc
32XRWFR5749F3Z6,Natt Ltd,32,Kerala,Coal,small,34558154.79,2012-05-23,14,547,0,none
10YUOOR2625Q7ZI,Lala Group,10,Bihar,Fertilizers,medium,269924414.54,2001-05-26,25,1491,1,fake_itc
23IMHMP9579C3ZV,"Barman, Mallick and Murty",23,Madhya Pradesh,Agriculture,large,2929870282.56,2018-05-22,8,276,0,none
24ZDWKS9053N1ZA,Narula PLC,24,Gujarat,Chemicals,small,40176786.17,2009-05-24,17,141,0,none
03VSQAJ1308L5ZJ,"Rout, Gala and Sethi",03,Punjab,Cement,small,44613782.8,2003-05-26,23,1323,0,none
09BBXDN4249A1ZQ,"Varty, Gole and Dhaliwal",09,Uttar Pradesh,Agriculture,small,18100345.39,2021-05-21,5,1796,0,none
04ZTYVT3984Y9ZG,"Date, Tiwari and Pingle",04,Chandigarh,Steel,small,5729020.94,2021-05-21,5,537,0,none
18NYKNE3257S8ZV,Upadhyay-Keer,18,Assam,Food Processing,small,40677852.67,2012-05-23,14,1002,0,none
02VJDSH9876B9ZF,Sama PLC,02,Himachal Pradesh,Electronics,small,42054806.8,2012-05-23,14,1983,0,none
14EROIU7410Z2ZA,Thakkar Ltd,14,Manipur,Textile,small,32125421.75,2019-05-22,7,1743,0,none
19RDDAK6530W8Z3,"Parmar, Murthy and Kanda",19,West Bengal,Agriculture,large,4256351502.68,2011-05-24,15,1611,1,fake_itc
36IDROH4887C5ZV,Ramakrishnan-Dada,36,Telangana,Cement,medium,638419157.18,2009-05-24,17,1432,1,shell_company
33ZTPDS9036B6ZY,Mann-Pandey,33,Tamil Nadu,Textile,medium,420263606.67,2019-05-22,7,1773,0,none
32KVSIC2325Z1ZP,"Contractor, Dewan and Srivastava",32,Kerala,Construction,medium,204113830.35,2025-05-20,1,841,0,none
16YKQKQ9409C1Z6,Mane Ltd,16,Tripura,Pharmaceuticals,medium,113070387.08,2006-05-25,20,963,0,none
21EOTME7533U8ZC,"Rai, Dasgupta and Goswami",21,Odisha,Automobile,small,15593720.6,2017-05-22,9,1175,0,none
03LWRBQ9890R4ZO,Sunder Ltd,03,Punjab,Trading,large,3198899467.53,2007-05-25,19,999,0,none
10MBFXY2699Q7ZN,"Manda, Babu and Sinha",10,Bihar,Plastics,medium,919855242.81,2007-05-25,19,477,0,none
09ZCBJJ2139N5ZN,Dayal-Mannan,09,Uttar Pradesh,Construction,small,4927179.01,2025-05-20,1,1484,0,none
13OJHDW5437H4ZC,"Chawla, Patil and Sathe",13,Nagaland,Pharmaceuticals,medium,190498423.93,2007-05-25,19,1397,0,none
05HUCMJ7441P5ZK,"Cherian, Dani and Yohannan",05,Uttarakhand,Electronics,small,6905471.96,2022-05-21,4,1423,0,none
29WXELP2050G6ZX,Master Group,29,Karnataka,Steel,small,40286989.18,2018-05-22,8,1291,0,none
33OLOYL3210Z8ZW,"Tandon, Gour and Sekhon",33,Tamil Nadu,Plastics,small,17009424.66,2001-05-26,25,954,0,none
24MPGEJ2700G2ZJ,Naik-Oak,24,Gujarat,Electronics,medium,127138179.43,2001-05-26,25,543,0,none
05TOCIH2423N5ZL,"Yohannan, Deshmukh and Wadhwa",05,Uttarakhand,Chemicals,small,8685446.69,2014-05-23,12,280,0,none
16BQZAH0163T8Z6,"Kadakia, Dey and Dora",16,Tripura,Automobile,medium,892342830.61,2021-05-21,5,662,1,shell_company
07NTTTX4886W1Z9,"Gandhi, Boase and Sarna",07,Delhi,Construction,small,37238749.19,2002-05-26,24,86,0,none
03MBJCW6899J5ZC,"Dora, Natt and Bali",03,Punjab,Pharmaceuticals,small,34984133.12,2024-05-20,2,512,0,none
21CYEEV2924J5ZW,"Issac, Buch and Nori",21,Odisha,Pharmaceuticals,small,45107726.29,2018-05-22,8,624,0,none
16LHQIS1814U5ZL,"Bhatnagar, Oak and Memon",16,Tripura,Food Processing,small,23220719.36,2005-05-25,21,779,1,shell_company
10OGIHX7433H9ZX,Patil and Sons,10,Bihar,Jewellery,small,18231288.79,2014-05-23,12,1171,0,none
19CXQOX2249I6Z9,"Shroff, Narang and Raja",19,West Bengal,Agriculture,medium,770939583.96,2019-05-22,7,1671,1,sudden_spike
04DWVFB5279F2Z1,Naidu-Nagy,04,Chandigarh,Steel,medium,665630939.21,2001-05-26,25,927,0,none
14DYTOF6616T9ZP,Thakkar-Sami,14,Manipur,Automobile,small,17640871.62,2022-05-21,4,1653,1,shell_company
05QCZXH8856R8ZE,"Manne, Halder and Sastry",05,Uttarakhand,Textile,small,16002364.89,2014-05-23,12,562,0,none
29GYOBO3456K4ZP,Chad and Sons,29,Karnataka,Plastics,small,44042791.69,2021-05-21,5,1579,0,none
08YZKUO2643S3ZA,"Lal, Gole and Walia",08,Rajasthan,Jewellery,small,27154107.46,2016-05-22,10,106,0,none
15XDMCE6688F7ZI,Venkatesh-Pant,15,Mizoram,Jewellery,small,8208626.17,2020-05-21,6,1233,0,none
20QKLXD7407A9ZS,Virk-Karan,20,Jharkhand,Pharmaceuticals,small,45567098.33,2010-05-24,16,1049,0,none
06DMRNP2053P9Z4,Sampath-Chauhan,06,Haryana,Automobile,small,18859490.48,2017-05-22,9,1107,0,none
13XZKLA1461S7Z4,Kanda-Saini,13,Nagaland,Chemicals,medium,242752051.27,2008-05-24,18,908,1,circular_trading
36DYYOR7801K8Z7,Rout-Wadhwa,36,Telangana,Chemicals,small,31577845.43,2020-05-21,6,1995,0,none
36PLAOH4366M5ZT,Kanda LLC,36,Telangana,Electronics,small,24736519.62,2017-05-22,9,1004,0,none
15YHOOD5370S9Z7,Sehgal-Virk,15,Mizoram,Pharmaceuticals,medium,207884908.23,2007-05-25,19,899,0,none
20KHNWM3898W4ZE,Mahajan Ltd,20,Jharkhand,Food Processing,large,4161740801.44,2001-05-26,25,284,0,none
37IXTFO6427N1ZL,Bobal Group,37,Andhra Pradesh,Coal,small,47781498.15,2009-05-24,17,1969,1,fake_itc
33GWCQW5240W3Z6,Tella PLC,33,Tamil Nadu,Jewellery,medium,457691222.37,2009-05-24,17,556,0,none
08YJHRN2376D8ZU,Bhakta-Nori,08,Rajasthan,Textile,large,1357645326.77,2012-05-23,14,1210,0,none
10SMYNN0666L2ZO,"Acharya, Sarraf and Devi",10,Bihar,Electronics,small,38916270.24,2007-05-25,19,335,0,none
19KZULK8775M5ZY,Balan-Ravel,19,West Bengal,Electronics,medium,758296199.76,2024-05-20,2,1124,0,none
23TELPQ4389T9Z6,Dey Inc,23,Madhya Pradesh,Chemicals,medium,111831645.96,2018-05-22,8,1470,0,none
05MHCYD9841H4Z8,Dar-Chopra,05,Uttarakhand,Construction,small,10621410.7,2022-05-21,4,97,0,none
02GDVHM0661T6ZF,Aurora LLC,02,Himachal Pradesh,Automobile,small,17705612.08,2024-05-20,2,302,1,circular_trading
20AAJWQ9968R4ZI,Pillai and Sons,20,Jharkhand,Chemicals,small,36857343.91,2012-05-23,14,1926,0,none
07BNTQB6716Y7ZG,Balakrishnan Group,07,Delhi,Chemicals,large,6815833592.78,2005-05-25,21,1001,0,none
20WRDSE7140G1Z8,"Gera, Raghavan and Char",20,Jharkhand,Food Processing,medium,403233641.63,2004-05-25,22,493,0,none
36RZHAE0205A5ZD,Bansal Group,36,Telangana,Food Processing,medium,118498109.23,2011-05-24,15,1827,0,none
16OCVYP2292V3ZN,Uppal-Banik,16,Tripura,Electronics,small,25969281.74,2002-05-26,24,225,0,none
37KUSYM3440N3ZE,Rau-Rattan,37,Andhra Pradesh,IT Services,small,43520880.69,2022-05-21,4,113,0,none
22DHCAQ1200M5ZU,Gill Group,22,Chhattisgarh,Agriculture,small,3191004.4,2009-05-24,17,1173,0,none
09TSUGD0583Z8ZA,"Kadakia, Ahluwalia and Luthra",09,Uttar Pradesh,Chemicals,medium,685061327.35,2019-05-22,7,1246,0,none
29NGYQE7234A9ZX,"Sangha, Upadhyay and Chakrabarti",29,Karnataka,Automobile,large,4186698043.64,2016-05-22,10,1586,0,none
03MDVIN0139L3ZQ,Chhabra-Sehgal,03,Punjab,Construction,medium,529858179.75,2025-05-20,1,253,1,fake_itc
07ACCOY3981F2ZI,Chana-Doshi,07,Delhi,Plastics,small,34182292.71,2022-05-21,4,1309,0,none
01LDSDO9498T8Z2,Bobal-Iyer,01,Jammu & Kashmir,Fertilizers,small,29426184.34,2025-05-20,1,399,0,none
04LGPFV5345R6Z2,Chaudry LLC,04,Chandigarh,Trading,small,23240584.53,2010-05-24,16,655,0,none
11KNRGD7752Z9ZG,Dani Inc,11,Sikkim,Agriculture,small,22182195.9,2008-05-24,18,1202,0,none
20FZQKG0118Q3ZQ,Solanki Ltd,20,Jharkhand,Textile,medium,379956844.36,2022-05-21,4,144,0,none
15TOBRV9226J8ZG,Saran PLC,15,Mizoram,Agriculture,small,28739086.85,2004-05-25,22,1937,0,none
33PZPST8201M8ZL,Dewan and Sons,33,Tamil Nadu,Fertilizers,large,7967057078.94,2022-05-21,4,1045,0,none
12QNAGW2597R6Z2,"Chandra, Buch and Borah",12,Arunachal Pradesh,Automobile,small,48502275.93,2017-05-22,9,1551,1,missing_returns
37WWLLR8403W5ZJ,Sarna Inc,37,Andhra Pradesh,Chemicals,medium,87587898.15,2004-05-25,22,1967,0,none
37SJMWV1887W4Z0,"Palla, Kar and Ramesh",37,Andhra Pradesh,Fertilizers,medium,99583135.37,2002-05-26,24,1181,0,none
14HISYV1144W2ZK,Kala and Sons,14,Manipur,IT Services,large,7565922213.3,2005-05-25,21,1826,0,none
03JQZCS7813F1Z0,Lala-Gandhi,03,Punjab,Chemicals,small,47955265.84,2010-05-24,16,571,0,none
15YVPTL2001S3ZW,Natarajan Inc,15,Mizoram,Chemicals,medium,690551094.84,2012-05-23,14,747,0,none
11RLILX5188B6Z0,Arya-Chakraborty,11,Sikkim,Agriculture,small,46942180.96,2004-05-25,22,100,1,shell_company
24RAUHQ5516A8ZX,Master-Mukhopadhyay,24,Gujarat,Automobile,small,33364948.56,2018-05-22,8,361,1,missing_returns
10EOGXD6507C1ZZ,Chandra-Pandit,10,Bihar,Automobile,small,5632112.15,2010-05-24,16,1649,0,none
04ONPGF6877G5ZV,Seth Inc,04,Chandigarh,Coal,medium,176959031.02,2003-05-26,23,1145,0,none
10BFNTW5572T2ZM,Prashad-Mammen,10,Bihar,Steel,medium,258208227.7,2008-05-24,18,478,0,none
24ECXBK1830L4Z9,Nayak-Ranganathan,24,Gujarat,Construction,large,2890355497.69,2018-05-22,8,1392,1,circular_trading
17MRFTB8568S9ZV,"Pandey, Rao and Dayal",17,Meghalaya,Fertilizers,small,26838492.35,2023-05-21,3,25,1,missing_returns
11YIJKH3884B1Z0,Hora Group,11,Sikkim,Construction,small,3831466.42,2013-05-23,13,1649,0,none
17MHDXB2686T3ZS,Kumar-Upadhyay,17,Meghalaya,IT Services,small,11389110.08,2011-05-24,15,1349,1,fake_itc
15MPWNY7718G8Z1,Buch-Tandon,15,Mizoram,Textile,small,30140696.25,2017-05-22,9,201,0,none
24MOAIP8405X3Z5,"Char, Jayaraman and Mall",24,Gujarat,Electronics,large,2495171318.83,2018-05-22,8,1773,1,missing_returns
06XJNBO2102W9Z6,Lala and Sons,06,Haryana,Paper,medium,758616889.38,2006-05-25,20,1137,0,none
13LAMQI6594Y5ZF,Parekh-Thakkar,13,Nagaland,Paper,small,26364667.04,2008-05-24,18,1354,0,none
21GSFKZ9009G5ZA,Lall LLC,21,Odisha,Jewellery,small,42400718.67,2018-05-22,8,1168,0,none
06XQUFR0075Z4ZR,Mitter Inc,06,Haryana,Jewellery,small,43706629.36,2013-05-23,13,1208,0,none
22AMRKV8887T7ZI,Ranganathan Inc,22,Chhattisgarh,Agriculture,small,29122019.8,2002-05-26,24,903,0,none
33OASEC1128W3ZI,"Agarwal, Kala and Vala",33,Tamil Nadu,Paper,large,9485651856.3,2019-05-22,7,1948,0,none
14CZCOF9831P9ZG,Wali PLC,14,Manipur,Textile,small,16308174.84,2001-05-26,25,657,1,sudden_spike
01ELQFI0172U6Z4,"Venkataraman, Parikh and Sarma",01,Jammu & Kashmir,Plastics,small,14568004.36,2023-05-21,3,48,0,none
02IPMOF8149C2ZA,"Raj, Vohra and Bansal",02,Himachal Pradesh,Cement,small,18367603.99,2016-05-22,10,83,0,none
13JVARW0543F4ZK,"Keer, Rajan and Sane",13,Nagaland,Pharmaceuticals,small,3063738.22,2016-05-22,10,592,1,fake_itc
06DHXAE9953C4ZZ,"Shere, Khurana and Divan",06,Haryana,Coal,small,2960793.58,2021-05-21,5,1261,1,fake_itc
08DBAIT5841S4ZK,Nagi-Purohit,08,Rajasthan,Plastics,small,33743764.3,2006-05-25,20,628,0,none
08CDDWD5435U6Z5,Behl Group,08,Rajasthan,Steel,medium,965849653.21,2005-05-25,21,963,0,none
36NLATE5415F5Z7,Ramanathan-Nair,36,Telangana,Textile,small,21300341.19,2010-05-24,16,1280,0,none
01DJCMH8069U9ZH,Sarraf-Ram,01,Jammu & Kashmir,Jewellery,small,22563182.35,2011-05-24,15,1488,0,none
01RPKAE0595D8ZD,Sheth PLC,01,Jammu & Kashmir,Trading,small,48169340.36,2011-05-24,15,681,1,shell_company
10WHAON8140Z4ZB,Bhardwaj Group,10,Bihar,Trading,small,2818210.55,2023-05-21,3,1338,0,none
10OPKSH1852R5ZO,"Kapur, Tak and Suri",10,Bihar,Chemicals,small,38702462.46,2020-05-21,6,473,0,none
29ZXZWM8138Q2ZV,"Ganesan, Ramakrishnan and Oommen",29,Karnataka,Trading,small,12064941.3,2010-05-24,16,351,0,none
29QPYUJ2820L5ZE,Sule-Oommen,29,Karnataka,Automobile,medium,997084868.35,2007-05-25,19,966,0,none
21VWGOO6089F2ZJ,Kala PLC,21,Odisha,Construction,medium,898020046.38,2004-05-25,22,17,1,fake_itc
22FQQDN5776V7ZB,Dhar Ltd,22,Chhattisgarh,Pharmaceuticals,small,4934229.17,2005-05-25,21,1734,0,none
27CTNCA8796P8ZV,"Anand, Muni and Chada",27,Maharashtra,Automobile,small,20857292.72,2021-05-21,5,1362,0,none
21MFKHD5786F3Z6,Balan-Om,21,Odisha,Textile,small,35409320.91,2002-05-26,24,812,0,none
20CZHVT5095T2ZF,Mammen Group,20,Jharkhand,Fertilizers,small,27867559.23,2024-05-20,2,1863,0,none
16HIDLI1882D1ZL,Lalla-Desai,16,Tripura,Automobile,medium,784445853.92,2018-05-22,8,1150,0,none
13HCKPM6252X2ZO,"Bhatt, Rai and Dixit",13,Nagaland,Paper,small,2992034.6,2005-05-25,21,500,0,none
14SLLNM5260C9ZW,Zacharia Group,14,Manipur,Jewellery,small,38368517.81,2017-05-22,9,1544,0,none
09HMAFO6442J1Z4,Kunda PLC,09,Uttar Pradesh,Food Processing,small,19761717.99,2018-05-22,8,481,0,none
36MKFST4970O3ZY,"Kota, Bajwa and Lad",36,Telangana,Paper,small,44264302.21,2006-05-25,20,1469,1,fake_itc
12UUESC5123M4ZQ,"Sabharwal, Agarwal and Bawa",12,Arunachal Pradesh,Coal,small,14206258.73,2016-05-22,10,1493,0,none
10PPYFG3774J5ZT,Kunda PLC,10,Bihar,Automobile,small,45536637.91,2025-05-20,1,1735,0,none
12ZIWXP0564F9ZY,Chaudhuri LLC,12,Arunachal Pradesh,Coal,medium,462296287.22,2015-05-23,11,1515,0,none
18ZUFIR9801Q1Z0,Keer and Sons,18,Assam,Jewellery,medium,213375844.11,2015-05-23,11,622,0,none
16DFGKH1193P7ZZ,Sampath LLC,16,Tripura,Cement,small,35156896.43,2014-05-23,12,614,0,none
08TSMWV3136M7ZP,"Mital, Malhotra and Dara",08,Rajasthan,Cement,large,4847402729.67,2008-05-24,18,373,1,sudden_spike
01VYZMU4792I6ZB,Sarma and Sons,01,Jammu & Kashmir,Plastics,small,18749885.62,2005-05-25,21,175,1,fake_itc
24YYYCR4981E8Z9,Venkatesh-Sandal,24,Gujarat,Steel,small,8901247.36,2005-05-25,21,1396,0,none
18ASLMP9557B3Z3,"Magar, Chaudhuri and Bava",18,Assam,Plastics,large,7078391083.73,2004-05-25,22,790,0,none
07VWGCI9184K2ZT,"Ben, Deo and Date",07,Delhi,Electronics,small,45247093.82,2020-05-21,6,152,0,none
27PKYFK3647J8Z0,Nigam Group,27,Maharashtra,Steel,small,27509441.64,2022-05-21,4,580,0,none
19YTTNH0183E2ZK,Narasimhan Group,19,West Bengal,IT Services,medium,504608943.33,2025-05-20,1,1482,0,none
14MJUPK9225O4ZN,Kala-Gala,14,Manipur,Steel,medium,831586834.4,2024-05-20,2,1695,0,none
10LAFBL1324C5ZT,Varma Group,10,Bihar,Electronics,small,38588108.08,2020-05-21,6,983,1,circular_trading
32VNALD6811L2ZJ,Uppal and Sons,32,Kerala,Textile,small,49381302.3,2006-05-25,20,734,1,fake_itc
11ITMSA4648D3Z7,"Madan, Rout and Edwin",11,Sikkim,Textile,small,11197626.33,2008-05-24,18,205,1,circular_trading
37ZDFKA0211Y3Z2,Wable-Nadkarni,37,Andhra Pradesh,Textile,medium,360489401.51,2024-05-20,2,1830,0,none
02NKUYU0915Z2ZQ,"Garg, Ramakrishnan and Ramaswamy",02,Himachal Pradesh,IT Services,small,31779126.54,2011-05-24,15,1481,0,none
12MEETU1345L4Z7,"Iyengar, Choudhary and Master",12,Arunachal Pradesh,Construction,small,8049788.49,2019-05-22,7,548,1,circular_trading
04PCXOG5515T9ZX,"Ravel, Rai and Kade",04,Chandigarh,Paper,small,43204434.84,2009-05-24,17,788,0,none
36SSMPV3587Q6Z0,"Mane, Rastogi and Mutti",36,Telangana,Paper,small,46989602.11,2014-05-23,12,1750,0,none
36FRQNO8799Q1ZH,Setty-Viswanathan,36,Telangana,Pharmaceuticals,large,6848431034.65,2015-05-23,11,1036,0,none
10UDTJH7180R4ZU,Koshy-Varma,10,Bihar,Agriculture,small,28535784.19,2005-05-25,21,44,0,none
23NJJEZ2991M1Z1,Sachar Inc,23,Madhya Pradesh,Cement,small,19575706.0,2024-05-20,2,10,1,shell_company
37QWMRE4067W1ZU,Edwin-Wali,37,Andhra Pradesh,Paper,small,20061365.24,2003-05-26,23,1174,0,none
20GEDFM9332B2Z4,"Keer, Om and Mall",20,Jharkhand,Automobile,small,38952326.24,2022-05-21,4,47,1,circular_trading
33TWECG0260T4Z9,Kapadia-Master,33,Tamil Nadu,Chemicals,small,12748625.75,2004-05-25,22,572,0,none
37VPIKI4173Z7ZI,"Gopal, De and Lad",37,Andhra Pradesh,IT Services,small,30463184.0,2021-05-21,5,1787,1,circular_trading
24LXJFA8264G9ZF,Chaudhuri PLC,24,Gujarat,Food Processing,small,49926066.17,2021-05-21,5,20,0,none
06VQBUT7469Y4ZE,"Brahmbhatt, Malhotra and Manne",06,Haryana,Trading,small,13773035.65,2023-05-21,3,1769,0,none
08KEPFC5366S8ZW,"Dass, Barman and Karnik",08,Rajasthan,Electronics,medium,884692405.68,2003-05-26,23,324,0,none
08UROLJ9737H3ZI,Panchal-Sengupta,08,Rajasthan,Construction,medium,718852428.76,2011-05-24,15,1969,0,none
01PWCIK2200V4ZO,Sunder-Karnik,01,Jammu & Kashmir,Agriculture,small,48705674.63,2008-05-24,18,388,0,none
23DRJVA1556R4ZY,Lanka-Sani,23,Madhya Pradesh,Trading,medium,817496100.14,2015-05-23,11,506,0,none
33WBBMX7568J7Z9,Memon-Sami,33,Tamil Nadu,Pharmaceuticals,medium,76158478.22,2013-05-23,13,711,0,none
13BCXVM9428N9Z8,Chaudhary-Desai,13,Nagaland,Cement,small,39193165.62,2010-05-24,16,694,0,none
37ZFKOR7927U3ZG,Gokhale LLC,37,Andhra Pradesh,Textile,medium,632825046.37,2002-05-26,24,1808,1,fake_itc
07CXPDW7757X6ZP,"Chanda, Ramakrishnan and Behl",07,Delhi,Trading,medium,925650936.2,2021-05-21,5,675,0,none
14KALXV1493F9ZA,Borra Inc,14,Manipur,Jewellery,medium,931934780.9,2018-05-22,8,1637,1,missing_returns
07KAAGL6071A2ZV,"Oza, Khanna and De",07,Delhi,Textile,medium,806737557.28,2024-05-20,2,1528,1,fake_itc
16EHKLK4883H6ZQ,"Boase, Brahmbhatt and Garde",16,Tripura,Electronics,medium,744597159.7,2014-05-23,12,482,0,none
19MEUZD3565K8ZT,Patil Group,19,West Bengal,Paper,small,27570154.53,2015-05-23,11,868,0,none
22VJXCK7155S5Z8,Date PLC,22,Chhattisgarh,Coal,medium,631090503.47,2008-05-24,18,216,0,none
23WMLFS1585V9ZK,"Bhatti, Bail and Upadhyay",23,Madhya Pradesh,Automobile,small,49642118.09,2022-05-21,4,1787,0,none
23AZJBQ7565A5ZK,Gade-Pillay,23,Madhya Pradesh,Paper,medium,93112352.23,2007-05-25,19,980,1,shell_company
18EIGMA5467U1Z1,"Bedi, Bhatia and Jani",18,Assam,Electronics,small,7654111.5,2013-05-23,13,310,0,none
04LNRVS6641N7Z6,"Ravel, Mohan and Chawla",04,Chandigarh,Coal,medium,182959741.74,2017-05-22,9,1802,0,none
08WWXNV2930S6ZT,Garg LLC,08,Rajasthan,Jewellery,small,5231690.53,2002-05-26,24,1970,1,fake_itc
32CUHYQ3631D5ZV,"Murthy, Chhabra and Bhardwaj",32,Kerala,Electronics,medium,902818960.08,2004-05-25,22,1781,0,none
18WFXFC6134B5ZG,Nagar-Chaudhry,18,Assam,Jewellery,medium,60619278.55,2013-05-23,13,120,0,none
37MLMJR3499B7ZS,Sachdeva-Joshi,37,Andhra Pradesh,Pharmaceuticals,small,38700551.84,2024-05-20,2,1524,1,shell_company
23HHCUN1496Z3Z8,Hayre-Prabhu,23,Madhya Pradesh,Electronics,medium,943446919.49,2022-05-21,4,886,0,none
29TVPEH7736P5Z9,Suresh Group,29,Karnataka,Jewellery,small,48306450.0,2006-05-25,20,449,0,none
07XJPFG7195C9Z5,Keer and Sons,07,Delhi,Steel,small,20395391.85,2013-05-23,13,900,0,none
27IOURD6837N9ZC,Patla-Sani,27,Maharashtra,Coal,small,33801765.17,2021-05-21,5,907,0,none
12VBCTK4691V7ZA,Kata Ltd,12,Arunachal Pradesh,Paper,medium,830011706.59,2021-05-21,5,1209,0,none
09YMYUD3635R8ZU,"Rao, Minhas and Mannan",09,Uttar Pradesh,Electronics,medium,552080211.88,2022-05-21,4,1760,0,none
08RSKXF5899J5Z5,Seshadri-Sethi,08,Rajasthan,Steel,large,7661246547.11,2014-05-23,12,1175,0,none
22LRBGQ3363I1Z3,Gera-Chacko,22,Chhattisgarh,Cement,small,26396462.78,2016-05-22,10,212,0,none
32XXGAW2392F3Z3,Gokhale-Date,32,Kerala,Plastics,medium,230955071.83,2007-05-25,19,1347,0,none
02ILDLI9614M2Z3,Sawhney Ltd,02,Himachal Pradesh,IT Services,small,32683790.82,2007-05-25,19,1250,0,none
09IELYU5032P1ZD,"Raman, Apte and Deshmukh",09,Uttar Pradesh,Paper,small,25263755.07,2001-05-26,25,485,0,none
29SQVKD8762M5ZD,"Date, Agate and Bedi",29,Karnataka,Cement,small,28096258.95,2012-05-23,14,330,0,none
15CRTOE7720S7Z8,"Balasubramanian, Doctor and Khanna",15,Mizoram,Cement,small,49747671.83,2020-05-21,6,96,0,none
15MTOWN7088Q3ZA,Naik and Sons,15,Mizoram,IT Services,small,26906320.96,2019-05-22,7,277,0,none
15MCLMR8865U5ZM,"Din, Bajaj and Kakar",15,Mizoram,Coal,medium,496898437.68,2008-05-24,18,553,0,none
05LNCAJ8758S6ZN,Vig-Parmar,05,Uttarakhand,Steel,medium,469136421.72,2012-05-23,14,766,1,shell_company
20XGUWM1246G3Z8,Mutti Group,20,Jharkhand,Trading,small,28063680.35,2014-05-23,12,1381,1,fake_itc
19GDZBX0901R2ZR,Rana Ltd,19,West Bengal,Pharmaceuticals,small,29296816.36,2019-05-22,7,984,1,circular_trading
15JQQWF4535J6ZR,Agate-Divan,15,Mizoram,Pharmaceuticals,small,25429201.47,2004-05-25,22,1770,0,none
17CNUDG6876Z8ZZ,Vasa Ltd,17,Meghalaya,IT Services,small,27008541.25,2011-05-24,15,1759,0,none
08XJJNR8151A7Z4,"Choudhry, Sandhu and Kade",08,Rajasthan,Coal,small,3592495.27,2011-05-24,15,1667,1,fake_itc
10ZPNXL4625V1ZQ,"Gokhale, Doshi and Khalsa",10,Bihar,Paper,small,13733045.51,2018-05-22,8,1524,0,none
01CYVJD2580F3Z8,Sastry-Mital,01,Jammu & Kashmir,Paper,small,6987419.48,2004-05-25,22,1209,0,none
09SVRWV9696V2ZH,Prabhu Group,09,Uttar Pradesh,Agriculture,large,5535394232.72,2003-05-26,23,1722,1,missing_returns
06AQCQQ1760N2ZJ,Bhagat-Wable,06,Haryana,Trading,small,47733996.55,2006-05-25,20,1126,0,none
24VHGTP7060K8ZJ,"Rau, Aggarwal and Toor",24,Gujarat,Coal,small,6963471.2,2019-05-22,7,1429,0,none
11OWKEG3772A7ZU,"Raghavan, Prabhakar and Narain",11,Sikkim,Paper,small,17402682.28,2009-05-24,17,1282,0,none
01VNURC7184E3ZO,Nigam Ltd,01,Jammu & Kashmir,Trading,medium,506609984.13,2002-05-26,24,1105,0,none
10HBLDH0476W7Z2,Bobal PLC,10,Bihar,IT Services,small,2618177.33,2005-05-25,21,1300,0,none
17SSMRQ9583L7ZB,Singhal LLC,17,Meghalaya,Cement,small,45328993.77,2023-05-21,3,1867,0,none
33BZRJS8731V5Z3,Palla Ltd,33,Tamil Nadu,Steel,small,48615849.13,2008-05-24,18,1607,0,none
