gstin,years_old,annual_turnover,industry_encoded,state_encoded,size_encoded,companies_same_address,turnover_per_year,new_high_turnover,filing_rate,missing_returns,avg_delay_days,max_delay_days,late_filings_count,very_late_filings,max_consecutive_miss,delay_std,compliance_trend,total_itc_claimed,total_tax_collected,total_tax_paid,avg_itc_ratio,max_itc_ratio,itc_exceeds_tax,itc_volatility,itc_trend,net_tax_ratio,total_outward_supply,avg_monthly_sales,max_monthly_sales,min_monthly_sales,sales_volatility,spike_ratio,max_mom_jump,zero_sales_months,max_acceleration,seasonal_std,invoices_issued,invoices_received,total_issued_amt,total_received_amt,invoice_match_rate,unique_buyers,unique_suppliers,top_buyer_share,amount_imbalance,avg_invoice_size,is_fraud,fraud_type
12ULNVJ6440D3Z7,14,23017333.73,6,11,2,2,1534488.92,0,0.9444,1,1.72,15,3,0,1,4.21,0.0833,5106796.46,6407594.31,1300797.84,0.7813,0.8992,0,0.6092,0.351,0.203,37865284.39,2227369.67,3442275.09,1233706.34,0.3178,1.38,1.0051,0,3851758.83,275851.9,52,25,110061738.41,71629101.69,0.8846,51,25,0.0583,-0.2115,2116571.89,0,none
14FCLFY9535H7ZV,2,651085111.53,2,13,1,1,217028370.51,1,0.8889,2,2.44,22,5,0,1,5.61,-0.0833,131422824.42,169883306.2,38460481.8,0.7797,0.8978,0,0.5566,-0.1057,0.2264,1032568675.32,64535542.21,96291136.29,32611888.36,0.3053,0.6451,0.9777,0,75023533.42,10667540.64,36,38,90977454.23,89307236.69,0.8889,36,38,0.0547,-0.0093,2527151.51,0,none
29CRVGF9462K7ZL,8,11328948.7,14,25,2,5,1258772.08,0,0.7778,4,3.94,41,6,1,1,9.87,0.0833,2784057.95,3501187.79,717129.87,0.7984,0.8962,0,0.3426,-0.2121,0.2048,18018282.51,1287020.18,1695918.28,772249.76,0.2129,0.9264,1.1629,0,1339567.54,161072.2,40,39,109162221.84,108853211.41,0.85,40,39,0.0455,-0.0014,2729055.55,0,none
15CUAZM6825A7Z6,17,778192734.92,8,14,1,5,43232929.72,0,0.9444,1,5.72,30,6,0,1,9.93,0.0833,140977159.31,199294130.82,58316971.53,0.7104,0.8971,0,0.3971,-0.0849,0.2926,1312183849.13,77187285.24,115478570.27,39115895.79,0.2998,0.7109,1.6681,0,134541886.95,4486571.31,45,28,113693185.58,68927494.7,0.9333,45,28,0.0434,-0.2451,2526515.24,0,none
22RLDGK7378V1Z4,21,4671225.0,13,21,2,4,212328.41,0,1.0,0,2.06,12,6,0,0,3.7,0.0,1066132.11,1401665.28,335533.18,0.7518,0.8892,0,0.5657,-0.3827,0.2394,8208417.72,456023.21,677022.79,243076.99,0.3319,1.0432,1.6368,0,742963.69,50836.17,43,31,108471480.2,81796254.84,0.8372,43,31,0.0459,-0.1402,2522592.56,0,none
01TRKOL3299S4ZR,21,9280586619.97,10,0,0,3,421844846.36,0,0.9444,1,5.17,56,6,1,1,14.2,-0.1667,2093894588.51,2711279863.5,617385275.03,0.7792,0.8989,0,0.5963,-0.1703,0.2277,15351482085.59,903028357.98,1333895000.37,506900704.31,0.3216,1.3302,1.3678,0,1271343184.42,189268999.5,38,48,92146790.99,138959302.51,0.8684,36,47,0.0538,0.2026,2424915.55,0,none
23RYJQV2349A2ZP,7,11116932.16,8,22,2,3,1389616.52,0,0.8889,2,6.94,44,5,2,1,14.13,-0.0833,1931358.98,2698252.91,766893.93,0.7211,0.886,0,0.3996,-0.3798,0.2842,18334341.16,1145896.32,1598930.92,595951.76,0.2624,0.9155,0.7753,0,1414536.8,180770.75,43,40,93649913.4,93938899.62,0.7907,43,40,0.0487,0.0015,2177904.96,0,none
36KENLZ0050K1ZN,5,8998536.89,9,28,2,5,1499756.15,0,0.9444,1,6.28,53,7,1,1,13.19,-0.1667,1591493.91,2141333.48,549839.57,0.7439,0.8863,0,0.4819,0.2362,0.2568,15378811.27,904635.96,1288406.62,554452.21,0.2971,0.696,1.3201,0,1464387.43,142007.29,49,38,117189908.87,98366844.78,0.9388,49,38,0.0413,-0.0873,2391630.79,0,none
20INADX5896V7Z7,19,41039378.43,5,19,2,3,2051968.92,0,0.8889,2,6.06,59,7,1,1,14.0,-0.0833,8404264.0,10896064.71,2491800.73,0.7621,0.8986,0,0.4818,-0.5362,0.2287,72945506.6,4559094.16,6034439.81,2564008.79,0.2403,0.8164,0.9609,0,5958213.12,542644.81,50,51,115444142.94,134125894.39,0.8,50,51,0.043,0.0749,2308882.86,0,none
10UQMJL1862M8Z1,17,11971371.67,13,9,2,2,665076.2,0,0.9444,1,1.11,6,5,0,1,1.94,0.0833,10489006.7,3433205.77,0.0,3.0611,3.6561,17,0.6759,-0.0768,0.0,19245013.49,1132059.62,1724813.12,613817.34,0.3607,0.7376,1.4755,0,1828878.67,231625.06,46,28,99623802.34,72624850.22,0.913,46,28,0.049,-0.1567,2165734.83,1,fake_itc
24MMGNL4882Q6ZB,17,403416469.61,7,23,1,3,22412026.09,0,1.0,0,4.83,45,6,1,0,12.25,0.0,72836757.66,100488443.49,27651685.83,0.7362,0.8603,0,0.3501,-0.2241,0.2752,658533071.96,36585170.66,56887408.1,21432779.47,0.3426,0.7429,0.78,0,45904095.99,6115472.75,41,41,89107441.42,98312886.12,0.8293,41,41,0.0559,0.0491,2173352.23,1,circular_trading
01HXTUG5359U5ZL,2,13203499.74,14,0,2,3,4401166.58,0,0.8333,3,0.72,9,4,0,1,2.14,-0.25,2502138.25,3330866.51,828728.26,0.7523,0.8967,0,0.365,1.138,0.2488,20540257.47,1369350.5,1898631.48,725392.77,0.3201,1.5252,1.6174,0,1917418.1,185267.01,44,33,133339899.9,83439354.58,0.8636,44,33,0.0372,-0.2302,3030452.27,0,none
02JHUVP7752D9Z1,18,36343681.74,12,1,2,2,1912825.35,0,0.9444,1,4.72,53,7,1,1,12.86,0.0833,7801515.33,10477915.03,2676399.69,0.7459,0.8655,0,0.4568,-0.3587,0.2554,69723378.84,4101375.23,5422633.37,1921562.89,0.2708,1.0488,1.5778,0,6557655.54,504806.64,43,37,115657517.69,87301630.28,0.814,43,36,0.0419,-0.1397,2689709.71,0,none
29SFORS5337N1ZB,6,30319073.03,9,25,2,5,4331296.15,0,0.8889,2,3.89,33,8,1,1,7.93,-0.0833,7073027.82,9474951.63,2401923.8,0.7547,0.8872,0,0.3701,-0.1813,0.2535,56721821.18,3545113.82,4449715.66,2036620.61,0.1779,1.0305,1.1662,0,3897024.71,351773.59,40,36,94603537.53,99860826.24,0.9,40,36,0.0526,0.027,2365088.44,0,none
20ZTITW8596V4Z6,24,46631840.67,15,19,2,4,1865273.63,0,0.7778,4,4.06,54,4,1,2,12.7,0.0833,8597128.43,11955376.32,3358247.89,0.7205,0.8835,0,0.5075,1.084,0.2809,72231814.48,5159415.32,6945804.88,2788411.85,0.2243,1.2743,0.9353,0,3983320.8,597595.7,30,42,74721203.79,110610719.18,0.9,30,41,0.0648,0.1936,2490706.79,0,none
08GUQYR4077O9ZD,21,717471703.1,10,7,1,3,32612350.14,0,1.0,0,4.61,40,6,1,0,10.49,0.0,134979821.28,184106573.41,49126752.12,0.7238,0.8968,0,0.7144,0.9993,0.2668,1155750102.11,64208339.01,103046952.22,37922748.31,0.3596,1.5136,1.0421,0,86885822.28,10719271.73,36,39,92100441.61,97783952.76,0.75,36,39,0.0527,0.0299,2558345.6,0,none
12UPJEG1552S3ZG,19,39187921.66,7,11,2,3,1959396.08,0,1.0,0,4.28,57,5,1,0,13.37,0.0,31669292.17,10116864.05,0.0,3.087,3.6898,18,0.7208,-0.3655,0.0,65495812.74,3638656.26,5199244.84,2114749.8,0.263,0.9898,0.6969,0,3287344.88,468685.94,35,41,80745978.32,136927620.22,0.9429,35,41,0.0632,0.2581,2307027.95,1,fake_itc
12NMTKP2352C7ZU,3,33771638.21,4,11,2,2,8442909.55,0,0.8889,2,4.89,53,7,1,1,12.41,0.1667,6951583.95,9428360.22,2476776.27,0.7326,0.8636,0,0.538,0.0182,0.2627,52233410.19,3264588.14,4816060.65,1934656.69,0.3029,0.8674,0.8368,0,3931226.82,694110.82,39,43,79042295.38,107408382.47,0.9487,38,43,0.0562,0.1521,2026725.52,0,none
18RTZUS0411F5Z1,2,38857070.69,1,17,2,2,12952356.9,0,1.0,0,8.0,60,7,2,0,16.94,0.0,9492311.73,12016466.77,2524155.04,0.7721,0.8977,0,0.5799,0.2805,0.2101,78588125.99,4366007.0,5755487.89,2019698.95,0.2906,0.9883,0.9037,0,4686669.93,235323.72,41,34,117174861.88,84328389.72,0.9268,41,34,0.0419,-0.163,2857923.46,0,none
27TQMTI2433G7ZB,5,155650201.49,5,24,1,6,25941700.25,0,0.9444,1,4.22,27,4,0,1,8.52,0.0833,32556073.61,44399980.37,11843906.75,0.744,0.8882,0,0.54,0.5274,0.2668,264015383.35,15530316.67,22190944.62,8005180.57,0.3276,0.9282,1.632,0,21737780.08,2185020.9,41,39,100409642.33,85105143.02,0.8293,41,39,0.0493,-0.0825,2449015.67,0,none
23EILJH6982I2Z8,3,21731639.69,10,22,2,2,5432909.92,0,0.9444,1,4.17,33,7,1,1,8.09,0.0833,3984971.72,5461075.72,1476104.02,0.7451,0.8972,0,0.4914,0.1529,0.2703,38080782.66,2240046.04,3238465.37,1444197.72,0.2742,1.2963,0.9103,0,3103150.71,316454.25,44,44,111446641.72,130839838.06,0.8636,44,43,0.0441,0.08,2532878.22,0,none
23ETYUX8501H8ZH,12,2540503.73,15,22,2,2,195423.36,0,0.7778,4,2.33,25,4,0,3,6.22,0.0833,434174.57,591930.66,157756.05,0.7461,0.8653,0,0.43,0.1086,0.2665,4473596.61,319542.61,376191.34,234882.06,0.128,1.0289,0.6016,0,253899.2,12230.19,38,45,93222970.24,93794802.0,0.8947,38,44,0.0532,0.0031,2453236.06,0,none
07FPALZ1491G8ZU,4,18508805.0,14,6,2,3,3701761.0,0,1.0,0,1.17,9,4,0,0,2.77,0.0,3631501.16,4970161.76,1338660.59,0.733,0.8488,0,0.4872,-0.2925,0.2693,32158397.96,1786577.66,2671109.04,942943.37,0.2778,1.5145,1.1886,0,2247600.6,274303.27,40,43,76593786.67,104249633.53,0.875,40,43,0.0628,0.1529,1914844.67,0,none
37TVWLB3169O8ZH,7,17162885.05,13,29,2,3,2145360.63,0,1.0,0,5.78,57,6,1,0,13.88,0.0,3253779.14,4408483.59,1154704.43,0.7471,0.8776,0,0.6394,-0.5487,0.2619,31452250.62,1747347.26,2560514.28,888874.32,0.3169,0.8199,1.5596,0,2732099.93,283219.01,46,39,98897325.31,92333199.99,0.9348,46,39,0.0488,-0.0343,2149941.85,0,none
07NPKQX5370X2ZK,22,784211546.42,5,6,1,3,34096154.19,0,1.0,0,8.72,56,5,3,0,19.21,0.0,167176421.82,223834023.07,56657601.3,0.7473,0.9,0,0.6005,0.4799,0.2531,1458908799.89,81050488.88,115910855.16,42179054.18,0.2969,1.0752,1.0504,0,118035723.34,9213551.62,41,39,102669790.6,100076790.8,0.9268,41,39,0.0471,-0.0128,2504141.23,0,none
23RADQV6826X9Z3,21,405967944.21,16,22,1,3,18453088.37,0,0.8333,3,4.28,57,5,1,1,13.37,0.0,61512741.39,82346122.49,20833381.1,0.7627,0.88,0,0.4454,-0.1747,0.253,582639779.67,38842651.98,57923692.68,20951237.01,0.3263,0.8618,1.194,0,54097803.06,5579742.15,40,55,96206921.09,127781912.93,0.875,40,54,0.0514,0.141,2405173.03,0,none
02WYNIY2827U5ZL,16,24446304.56,7,1,2,4,1438017.92,0,0.9444,1,3.78,37,4,1,1,9.63,0.0833,27246039.73,307928.76,1784507.12,88.9947,107.2835,17,0.7156,2.2896,5.7952,2077282.26,122193.07,180467.86,61510.07,0.3204,0.8148,1.3069,0,208006.43,23974.22,44,37,111940125.49,100673436.56,0.8864,44,37,0.1399,-0.053,2544093.76,1,shell_company
14LFNKN3367E5ZF,24,514004128.01,1,13,1,6,20560165.12,0,1.0,0,1.33,10,3,0,0,3.14,0.0,98932667.48,137138499.36,38205831.84,0.7147,0.8945,0,0.5656,0.4162,0.2786,903509084.65,50194949.15,74915654.22,27166844.32,0.2849,1.08,1.7576,0,74553058.28,4081397.03,44,34,109469102.71,81055650.53,0.8636,44,34,0.0454,-0.1491,2487934.15,0,none
29EKHBC6359Y3ZB,10,24443279.95,7,25,2,3,2222116.36,0,0.9444,1,5.94,31,7,1,1,10.42,0.0833,19935391.65,6320266.79,0.0,3.1496,3.6787,17,0.4401,0.4687,0.0,40479479.38,2381145.85,3649982.95,1298502.71,0.2758,1.2076,0.9852,0,3054497.07,505566.98,43,52,109377779.57,136259547.75,0.8837,42,52,0.0625,0.1094,2543669.29,1,fake_itc
20PODIZ5822Q3Z1,6,48157956.24,6,19,2,1,6879708.03,0,0.9444,1,5.17,50,6,1,1,12.63,0.0833,10251244.56,14099241.31,3847996.74,0.7321,0.8616,0,0.5346,-0.2462,0.2729,89698298.26,5276370.49,7036467.61,2628412.4,0.2312,0.8457,1.0135,0,7078376.48,404617.8,41,42,99952065.25,91299121.28,0.878,41,42,0.0492,-0.0452,2437855.25,0,none
22XLAOJ9471C3ZJ,13,15940576.15,10,21,2,3,1138612.58,0,0.9444,1,1.94,10,8,0,1,2.84,0.0833,3095266.8,3963404.84,868138.02,0.768,0.8993,0,0.6534,-0.2605,0.219,26876080.13,1580945.89,2317518.01,841586.23,0.29,0.9558,1.6512,0,2413537.0,138150.0,50,41,128143658.46,103843681.67,0.86,49,39,0.0377,-0.1047,2562873.17,0,none
14UVYSX4929U7Z5,7,4303201.59,12,13,2,4,537900.2,0,0.9444,1,3.39,38,6,1,1,9.0,0.0833,841003.58,1064694.48,223690.89,0.7863,0.8929,0,0.5187,0.5147,0.2101,7619419.1,448201.12,624480.68,229221.5,0.2668,0.7354,1.7244,0,729457.09,65600.85,36,50,78626672.6,127818154.81,0.9722,36,50,0.0611,0.2383,2184074.24,0,none
03VOXYJ7373Q9ZI,25,577850128.28,0,2,1,3,22225004.93,0,0.9444,1,1.61,10,4,0,1,3.57,-0.1667,116687118.12,160400895.61,43713777.49,0.7267,0.8992,0,0.7318,-0.1281,0.2725,878702881.54,51688404.8,86575800.99,28901768.52,0.3347,0.976,1.0109,0,94797065.07,6776640.85,30,43,73444696.88,111894280.49,1.0,30,42,0.0589,0.2075,2448156.56,1,circular_trading
07LZMUV6939U7ZG,23,849837648.34,6,6,1,4,35409902.01,0,0.9444,1,0.11,2,1,0,1,0.47,0.0833,162330740.73,216975721.05,54644980.31,0.7511,0.8913,0,0.3703,0.4556,0.2518,1379100728.54,81123572.27,120093775.99,43852400.46,0.2924,1.0727,1.3122,0,134401278.23,14207470.08,47,30,119631768.27,70386914.89,0.8723,47,30,0.0399,-0.2592,2545356.77,0,none
03NMIUT3516N3ZP,15,4737462.34,1,2,2,2,296091.4,0,1.0,0,1.11,7,4,0,0,2.27,0.0,852181.04,1134212.15,282031.09,0.7316,0.8778,0,0.6047,0.6247,0.2487,8125366.12,451409.23,671484.76,240186.54,0.336,1.3546,1.4742,0,758577.19,77467.88,32,40,72112109.56,94757689.75,0.75,32,40,0.0656,0.1357,2253503.42,0,none
15BJCWZ8700A5Z5,19,92331146.91,6,14,1,3,4616557.35,0,1.0,0,3.56,34,8,1,0,8.0,0.0,20239534.68,26257090.56,6017555.88,0.7648,0.8906,0,0.558,0.0337,0.2292,156706374.29,8705909.68,13323846.57,4776779.49,0.343,0.7293,1.7504,0,16414144.0,1168235.69,41,31,79383278.25,69796655.69,0.8049,41,31,0.0535,-0.0643,1936177.52,0,none
11XNUAB9989C5Z1,19,8803019.33,1,10,2,3,440150.97,0,0.9444,1,1.28,8,4,0,1,2.54,0.0833,1994660.8,2654729.16,660068.35,0.766,0.8915,0,0.496,-0.4862,0.2486,15154868.01,891462.82,1286001.61,527702.8,0.2907,0.8377,1.437,0,992156.89,154816.77,48,40,116069170.82,94054996.21,0.7917,48,40,0.0428,-0.1048,2418107.73,0,none
15QEMZF9491I8ZA,5,2864176.18,6,14,2,2,477362.7,0,0.8333,3,4.72,19,9,0,3,5.84,0.25,634292.45,835117.59,200825.14,0.7649,0.8873,0,0.6144,-0.0783,0.2405,4693577.78,312905.19,422603.48,189652.52,0.2162,0.8963,0.8431,0,246125.05,43507.08,31,50,73139055.01,126617807.51,0.871,31,50,0.0682,0.2677,2359324.36,0,none
36KSXEQ4583B2ZO,5,288899243.84,16,28,1,1,48149873.97,0,0.8889,2,3.83,41,5,1,1,9.92,0.1667,461768892.43,4350453.93,22354547.29,104.8987,125.8969,16,0.508,0.2448,5.1384,24015413.13,1500963.32,1970047.93,818209.87,0.2164,1.2864,0.7443,0,1676871.37,185237.7,39,35,107904656.92,80271564.38,1.0,39,35,0.0453,-0.1468,2766786.07,1,shell_company
32MFDPK1500D7Z7,7,5312266.78,0,26,2,3,664033.35,0,0.8889,2,2.28,16,6,0,1,4.27,-0.0833,3983747.45,1714132.71,0.0,2.3204,2.772,16,0.4934,-0.0723,0.0,8730128.22,545633.01,791349.53,291845.29,0.2847,0.8919,0.9838,0,707292.36,22646.54,42,39,129031598.14,117523025.01,0.881,42,39,0.0372,-0.0467,3072180.91,1,fake_itc
12YELMX2557E5ZV,20,27621478.36,14,11,2,6,1315308.49,0,1.0,0,5.44,28,10,0,0,8.13,0.0,7257193.56,9241802.91,1984609.34,0.7666,0.8929,0,0.5471,-0.044,0.2147,47779120.61,2654395.59,3862467.32,1381938.8,0.3011,0.9319,0.9593,0,3790334.6,251272.19,41,40,113393625.82,107728369.44,0.7805,41,39,0.0423,-0.0256,2765698.19,0,none
07FDMFD5621W8ZU,3,887690160.08,16,6,1,3,221922540.02,0,1.0,0,3.72,42,5,1,0,10.01,0.0,904393113.37,255726995.76,0.0,3.6452,4.33,18,0.4701,0.8979,0.0,1571884571.15,87326920.62,131020565.16,46781102.19,0.3318,1.2086,1.8007,0,161306838.88,19301401.95,40,39,101165980.08,88826460.06,0.95,39,38,0.0489,-0.0649,2529149.5,1,fake_itc
02JIUAY6431D4Z0,16,42788136.9,12,1,2,6,2516949.23,0,1.0,0,2.94,30,4,0,0,7.44,0.0,42391724.35,12148038.13,0.0,3.437,4.1073,18,0.5923,0.9572,0.0,74008450.27,4111580.57,6103507.48,2483330.55,0.2865,1.1824,1.0296,0,5547245.5,281845.66,41,44,99609631.95,114610523.89,0.8537,41,44,0.0466,0.07,2429503.22,1,fake_itc
21HPDRA4084S7Z5,24,20369373.05,10,20,2,4,814774.92,0,0.8889,2,2.83,33,5,1,1,7.86,0.1667,3771789.21,4948727.99,1176938.76,0.7656,0.8936,0,0.4022,-0.2635,0.2378,31212905.78,1950806.61,2657676.94,1204908.91,0.2632,0.73,0.6665,0,1721166.16,279757.17,42,44,113042982.25,112349547.0,0.9524,42,44,0.044,-0.0031,2691499.58,0,none
01HUIZI6182G8ZN,13,703801771.97,8,0,1,2,50271555.14,0,0.9444,1,0.39,4,2,0,1,1.14,0.0833,125604898.85,173840018.62,48235119.79,0.7387,0.8621,0,0.5349,-0.1927,0.2775,1155463706.87,67968453.35,96484540.28,35669387.82,0.3274,0.6614,0.9502,0,86164391.65,14980898.56,36,43,97011067.29,104333414.93,0.8333,36,43,0.0505,0.0364,2694751.87,0,none
12FDIOM9119K2ZS,14,46377263.98,5,11,2,3,3091817.6,0,1.0,0,4.33,50,7,1,0,11.73,0.0,8984153.75,11904978.93,2920825.17,0.7592,0.8959,0,0.5684,0.5742,0.2453,84288291.04,4682682.84,6871532.91,2569067.78,0.3021,1.0045,0.8824,0,5697454.83,954958.92,32,39,75257748.37,111829844.91,0.875,32,39,0.0642,0.1955,2351804.64,0,none
02PUZSN2391P1Z6,8,39655411.02,10,1,2,2,4406156.78,0,0.9444,1,0.39,4,2,0,1,1.14,-0.1667,8125978.49,10394997.59,2269019.11,0.7563,0.8794,0,0.6385,-0.3767,0.2183,64479628.74,3792919.34,5827906.82,2002641.41,0.3709,0.9717,1.5633,0,5946920.86,515506.9,43,31,101676492.61,64166115.03,0.8837,43,31,0.0473,-0.2262,2364569.6,0,none
16ALGBZ4534Z3Z1,16,8065177.42,5,15,2,2,474422.2,0,0.9444,1,8.67,58,6,2,1,17.93,0.0833,1791728.14,2412732.39,621004.24,0.7238,0.8907,0,0.607,0.0776,0.2574,14351906.31,844229.78,1180842.88,428463.34,0.2993,0.9792,1.4166,0,1287383.74,95058.6,54,42,137478512.47,105492218.02,0.8148,54,42,0.0358,-0.1316,2545898.38,0,none
03ASOPG5067T5ZB,2,989206351.37,0,2,1,3,329735450.46,1,1.0,0,3.78,48,4,1,0,11.37,0.0,215291671.51,300700494.97,85408823.48,0.719,0.8605,0,0.5148,-0.3265,0.284,1783558816.59,99086600.92,136643804.38,58953617.65,0.2461,1.0686,0.9262,0,127623474.09,7631510.65,36,38,102228619.4,98160376.99,0.9444,36,38,0.0489,-0.0203,2839683.87,0,none
29CPPKB9471A7ZE,22,4793471.33,15,25,2,5,208411.8,0,0.8889,2,0.17,2,2,0,1,0.51,-0.0833,2673591.01,49087.03,243440.09,53.0267,64.8769,16,0.4925,-0.169,4.9593,348803.06,21800.19,34032.88,12131.14,0.3246,0.8286,1.1111,0,30204.19,4730.84,35,46,93596574.48,93391914.95,0.9429,35,46,0.0523,-0.0011,2674187.84,1,shell_company
20CUZQJ4504X5ZA,10,23187981.85,7,19,2,2,2107998.35,0,1.0,0,3.56,43,4,1,0,10.31,0.0,4387454.58,5964966.29,1577511.71,0.735,0.8975,0,0.5692,-0.3229,0.2645,41042097.38,2280116.52,3473434.52,1171174.54,0.3436,0.8435,1.6412,0,3769981.99,316721.75,36,40,86141880.62,101346017.03,0.8889,36,40,0.0579,0.0811,2392830.02,0,none
07BRDTH9742H9ZI,18,42524541.78,7,6,2,1,2238133.78,0,0.8333,3,10.78,53,10,3,1,17.75,-0.25,6857359.1,9506850.38,2649491.27,0.7327,0.8905,0,0.5189,-0.3944,0.2787,61368526.72,4091235.11,6144571.66,2178308.56,0.3535,0.6821,1.1071,0,5113943.44,847291.93,37,51,97078440.45,123031431.51,0.8919,37,51,0.051,0.1179,2623741.63,0,none
15ZBLWW5477V8ZW,4,49936540.92,4,14,2,4,9987308.18,0,0.6667,6,3.5,54,3,1,5,12.74,-0.75,6046174.09,8140398.33,2094224.23,0.7586,0.8994,0,0.4875,-0.0889,0.2573,51802968.87,4316914.07,7057539.24,2530189.38,0.3623,1.2001,0.6989,0,4937876.22,720394.39,38,42,99120231.76,100619784.32,0.8421,38,42,0.0497,0.0075,2608427.15,1,missing_returns
15VQRBL6345U2ZY,18,37677442.48,0,14,2,1,1983023.29,0,0.9444,1,2.56,18,5,0,1,4.97,0.0833,7595621.16,9892541.17,2296920.01,0.7512,0.8967,0,0.5934,-0.1565,0.2322,64289416.53,3781730.38,5603982.48,2075969.13,0.3029,1.0165,1.5178,0,4834812.22,668602.44,48,45,132626512.62,113447501.55,0.8958,48,44,0.0376,-0.0779,2763052.35,0,none
32ATQYE4406P3Z6,14,612595500.39,5,26,1,3,40839700.03,0,0.9444,1,4.0,44,4,1,1,11.58,-0.1667,134703214.01,185090963.87,50387749.82,0.7283,0.8638,0,0.4192,0.6493,0.2722,1088332887.98,64019581.65,89753443.34,31048450.94,0.2882,1.5047,1.3858,0,72968734.23,9132722.34,45,40,113341220.61,87230945.71,0.8222,45,39,0.0436,-0.1302,2518693.79,0,none
23CWENR9527V1ZL,10,878489104.45,11,22,1,4,79862645.86,0,0.8889,2,3.67,39,5,1,1,9.36,-0.0833,148985991.93,214445260.25,65459268.32,0.7157,0.898,0,0.4028,0.1697,0.3052,1284348419.68,80271776.23,131530856.74,44024056.28,0.3674,1.2299,1.1159,0,130890524.62,23486602.51,41,42,100090608.73,93986851.62,0.878,41,41,0.0499,-0.0315,2441234.36,0,none
05VTBBC8146Q2Z2,6,32976385.82,2,4,2,4,4710912.26,0,1.0,0,8.44,54,7,3,0,16.15,0.0,33825960.21,11328892.12,0.0,3.0296,3.6919,18,0.4067,0.2152,0.0,68417938.74,3800996.6,4833705.71,1651449.33,0.2497,0.7051,0.9536,0,4537740.72,54370.96,34,46,84190105.43,116158199.17,0.9118,34,46,0.0582,0.1596,2476179.57,1,fake_itc
12MFGKC2328E7ZD,3,562471167.05,12,11,1,5,140617791.76,0,0.9444,1,6.44,47,7,1,1,12.73,0.0833,114687331.6,153486484.37,38799152.76,0.7471,0.8869,0,0.401,0.0644,0.2528,1006239208.49,59190541.68,81049750.35,30584524.5,0.2827,0.9155,1.2665,0,85618006.69,10626698.91,47,34,111048404.34,77283882.66,0.8511,47,33,0.0442,-0.1793,2362732.01,0,none
36EXXMN9969C3ZK,5,11543158.32,6,28,2,4,1923859.72,0,0.8889,2,4.67,48,7,1,1,11.6,-0.0833,4258137.54,8250487.92,730095.52,0.7096,0.8903,0,1.5371,5.5463,0.0885,48253664.12,3015854.01,16214780.82,654331.32,1.6987,10.4539,8.5356,0,14724921.15,95827.44,53,31,112494877.4,76513900.44,0.9057,53,31,0.0428,-0.1904,2122544.86,1,sudden_spike
27RVJDV0082F1ZW,2,29678002.39,12,24,2,2,9892667.46,0,0.9444,1,6.0,59,4,2,1,15.45,0.0833,5481332.58,6905243.59,1423911.0,0.798,0.8943,0,0.5812,0.3879,0.2062,44027980.37,2589881.2,4188382.17,1496324.16,0.3167,1.0745,1.5095,0,4504842.8,397890.45,47,44,137737022.56,111941800.67,0.9149,46,44,0.0542,-0.1033,2930574.95,0,none
20QLIAU6068K1ZT,6,739131167.61,14,19,1,3,105590166.8,0,1.0,0,8.33,59,5,3,0,18.71,0.0,174213100.21,220194818.66,45981718.47,0.788,0.8948,0,0.4545,-0.3881,0.2088,1424561626.5,79142312.58,109278751.14,56309011.93,0.2104,0.7793,0.5998,0,78813941.49,7191626.97,53,43,158615709.8,105749593.42,0.8868,53,43,0.0313,-0.2,2992749.24,1,circular_trading
02VCENU9053Z1ZM,19,28770358.57,12,1,2,4,1438517.93,0,0.8333,3,4.11,45,6,1,1,10.62,0.0,4088844.66,5572927.47,1484082.84,0.7436,0.8689,0,0.6672,0.3912,0.2663,39393310.18,2626220.68,4099645.57,1568573.28,0.2955,0.8827,0.7823,0,2250999.08,603476.49,39,35,112575926.5,94167387.74,0.8718,39,35,0.0443,-0.089,2886562.22,0,none
20PHYMX1021D5ZY,4,352158862.83,7,19,1,4,70431772.57,0,1.0,0,6.39,47,5,2,0,13.96,0.0,232214971.93,80772333.9,0.0,2.8797,3.4354,18,0.4053,0.4622,0.0,551629858.81,30646103.27,51503259.03,17846875.18,0.3215,1.0993,1.4128,0,50618525.92,4784435.9,42,36,107862503.97,95980372.95,0.9048,42,36,0.045,-0.0583,2568154.86,1,fake_itc
03BJFZO2901K4Z0,10,5257057819.72,8,2,0,2,477914347.25,0,1.0,0,1.67,10,4,0,0,3.58,0.0,1226448092.31,1688603972.39,462155880.06,0.7264,0.8777,0,0.5496,1.4161,0.2737,9450704623.33,525039145.74,774681789.37,266884797.09,0.3522,1.129,1.9027,0,871649009.9,121041319.28,41,30,104769894.0,80182523.88,0.8537,41,30,0.0477,-0.1329,2555363.27,0,none
24BEFFT7407S2Z4,12,231874215.03,1,23,1,2,17836478.08,0,0.9444,1,6.56,56,8,1,1,13.96,0.0833,43457163.0,56032274.73,12575111.73,0.7752,0.8894,0,0.4003,-0.1932,0.2244,362796752.86,21340985.46,33776740.16,12157853.05,0.3184,0.9501,1.3816,0,36207290.57,2097310.15,31,43,95183387.19,113010935.83,0.871,31,43,0.0525,0.0856,3070431.84,0,none
