gstin,is_fraud,fraud_type,graph_risk_score,pagerank_score,cycle_risk,in_degree,out_degree,total_received,total_sent,imbalance_risk,clustering_coef,in_circular_ring,in_shell_cluster,graph_predicted_fraud
09YMYUD3635R8ZU,0,none,37.45,29.78,0,31,39,80759478.19,99264379.96,0.0,0.0157,0,1.0,0
08RSKXF5899J5Z5,0,none,44.44,56.04,0,43,46,120312917.67,110775002.17,1.72,0.0153,0,1.0,1
22LRBGQ3363I1Z3,0,none,36.71,26.83,0,33,42,76398978.59,120777069.48,0.0,0.0187,0,1.0,0
32XXGAW2392F3Z3,0,none,40.97,42.78,0,41,41,109400536.23,103707391.86,1.1,0.0184,0,1.0,1
02ILDLI9614M2Z3,0,none,23.7,34.82,0,43,32,95455830.54,101201249.96,0.0,0.017,0,,0
09IELYU5032P1ZD,0,none,29.71,48.11,0,49,33,113464180.43,73818761.29,10.74,0.0142,0,,0
29SQVKD8762M5ZD,0,none,26.88,46.01,0,46,44,109049318.83,101500012.41,1.49,0.0147,0,,0
15CRTOE7720S7Z8,0,none,39.95,39.8,0,41,45,99225925.25,124245765.47,0.0,0.0156,0,1.0,0
15MTOWN7088Q3ZA,0,none,20.07,20.26,0,31,38,70257415.91,92691201.78,0.0,0.0224,0,,0
15MCLMR8865U5ZM,0,none,38.989999999999995,30.68,0,31,29,84344128.32,66704316.6,5.29,0.0187,0,1.0,0
05LNCAJ8758S6ZN,1,shell_company,24.65,37.25,0,38,42,99323882.07,93019313.02,1.36,0.0139,0,,0
20XGUWM1246G3Z8,1,fake_itc,36.6,26.4,0,33,38,83783403.55,100600794.85,0.0,0.0205,0,1.0,0
19GDZBX0901R2ZR,1,circular_trading,38.89,33.9,0,41,34,92153281.21,85117056.0,1.65,0.0119,0,1.0,0
15JQQWF4535J6ZR,0,none,38.82,35.26,0,37,41,90675753.03,125240583.08,0.0,0.012,0,1.0,0
17CNUDG6876Z8ZZ,0,none,40.07,40.29,0,34,50,107956723.04,136848882.83,0.0,0.0167,0,1.0,1
08XJJNR8151A7Z4,1,fake_itc,63.04,48.18,100,36,40,129753219.3,108165849.04,3.99,0.0177,1,,1
10ZPNXL4625V1ZQ,0,none,34.760000000000005,19.04,0,28,45,65935342.88,127003992.64,0.0,0.0177,0,1.0,0
01CYVJD2580F3Z8,0,none,45.16,60.62,0,55,54,129524648.9,145414232.17,0.0,0.0155,0,1.0,1
09SVRWV9696V2ZH,1,missing_returns,87.97,70.85,100,49,32,149781322.31,73022930.53,21.02,0.0167,1,1.0,1
06AQCQQ1760N2ZJ,0,none,48.04,50.88,0,47,25,117847398.93,57078708.81,21.29,0.0168,0,1.0,1
24VHGTP7060K8ZJ,0,none,24.58,38.32,0,42,41,99624893.82,112555238.67,0.0,0.0162,0,,0
11OWKEG3772A7ZU,0,none,37.6,30.42,0,33,35,83755338.74,98022838.8,0.0,0.0132,0,1.0,0
01VNURC7184E3ZO,0,none,43.269999999999996,40.85,0,40,29,104427123.15,64835712.4,12.21,0.0171,0,1.0,1
10HBLDH0476W7Z2,0,none,45.83,53.47,0,49,49,133671180.86,89540505.89,9.86,0.0187,0,1.0,1
17SSMRQ9583L7ZB,0,none,42.22,48.89,0,43,49,107967822.57,118536866.4,0.0,0.0151,0,1.0,1
33BZRJS8731V5Z3,0,none,44.56,50.35,0,41,43,118999442.53,85275641.88,7.91,0.0175,0,1.0,1
17NBQHV4028U9ZL,0,none,40.21,40.84,0,38,38,99662600.97,111894689.75,0.0,0.0147,0,1.0,1
01SILUL7910Q1Z0,0,none,42.06,46.72,0,42,39,109856191.21,102198205.49,1.5,0.0194,0,1.0,1
03NZAQK6984I3Z1,0,none,41.75,45.62,0,39,33,109881085.87,102723388.25,1.39,0.0149,0,1.0,1
04ZIXXS3114R2Z6,1,fake_itc,44.1,47.39,0,51,34,116487251.37,80314653.82,9.01,0.0193,0,1.0,1
13EUGAK7082C9Z1,0,none,23.58,34.31,0,37,48,96790551.86,120759212.53,0.0,0.0179,0,,0
36TBDXB8651V4Z1,0,none,27.71,47.26,0,42,34,117569730.95,99714940.27,3.58,0.0172,0,,0
24RPPNU8221B7Z5,1,shell_company,24.56,37.66,0,37,36,102174946.21,99211468.89,0.6,0.0121,0,,0
12BLFVZ9267F8ZT,1,fake_itc,39.75,34.41,0,36,29,95688561.62,77835293.41,4.59,0.0144,0,1.0,0
15RVIFO6239B2ZS,0,none,27.45,48.05,0,43,47,121659182.63,111970895.95,1.73,0.018,0,,0
21OOOSW0182Q2ZP,0,none,43.19,47.1,0,46,38,122582187.75,95557585.87,5.66,0.0158,0,1.0,1
12JQLZS5355E8ZV,0,none,39.239999999999995,36.82,0,41,42,99877389.13,99152091.58,0.15,0.0182,0,1.0,0
15JHVPW4809E5ZY,0,none,24.26,37.05,0,41,47,100134459.18,116845836.84,0.0,0.0123,0,,0
21JGDYR6380R8ZH,0,none,49.22,62.47,0,51,29,140400206.58,81564801.29,14.43,0.0184,0,1.0,1
15BUZKF1194I6ZP,0,none,46.36,57.95,0,51,37,125230000.19,91140646.07,7.48,0.018,0,1.0,1
29QDHWI2664U3ZC,0,none,40.11,40.45,0,43,39,101156992.95,104318935.33,0.0,0.0145,0,1.0,1
20EZPVE6763N6ZA,0,none,42.129999999999995,42.95,0,42,38,109317735.89,85538989.17,5.56,0.0174,0,1.0,1
13INYJC9033D9ZD,0,none,26.36,45.42,0,43,45,109629961.29,123048888.15,0.0,0.0142,0,,0
33RTMUQ1407X4Z8,0,none,35.9,23.61,0,38,40,79583765.08,105000460.6,0.0,0.0198,0,1.0,0
24PXMDY2590V8Z7,0,none,35.980000000000004,23.93,0,38,50,86670568.04,131690640.19,0.0,0.0144,0,1.0,0
29JRRTX4050P3ZG,0,none,39.54,37.21,0,39,38,96514677.67,92172714.36,0.94,0.0154,0,1.0,0
01PILCX8063K6ZA,0,none,27.8,49.51,0,45,42,118603059.73,109459489.25,1.67,0.015,0,,0
01XBIEP2236Z4ZM,0,none,26.55,43.27,0,38,37,103671533.27,90372827.63,2.94,0.0171,0,,0
21UXRFA3692A4ZZ,0,none,35.39,21.58,0,32,48,68977410.82,136875431.84,0.0,0.017,0,1.0,0
14TAGQS9246H1Z6,0,none,38.65,34.61,0,41,49,95644919.36,110029068.91,0.0,0.0175,0,1.0,0
37QOUVM8432G5ZM,0,none,27.49,47.54,0,43,42,115114825.63,102613333.33,2.44,0.0179,0,,0
08LURNY0198G7ZN,0,none,38.480000000000004,33.91,0,40,45,85702622.9,105049210.55,0.0,0.0169,0,1.0,0
11BGSJX7129V8Z9,0,none,21.09,24.37,0,33,50,77281193.86,95495247.21,0.0,0.0132,0,,0
08KWJVA2687A3Z2,1,shell_company,37.25,28.39,0,31,34,78842981.76,76462234.21,0.62,0.012,0,1.0,0
20DWDNA1305P6ZF,0,none,39.19,36.76,0,37,43,93829606.62,115369299.26,0.0,0.0185,0,1.0,0
21WGAUO3485L7ZR,0,none,30.02,54.35,0,48,40,128538769.33,99876332.2,5.74,0.0149,0,,0
03TLFXF8152X3ZG,0,none,36.22,24.87,0,32,45,74197350.73,112792900.98,0.0,0.019,0,1.0,0
03UWFAB0713A4ZB,0,none,27.71,49.05,0,45,41,113877700.1,104593379.25,1.78,0.0132,0,,0
33NQAAL1063M4ZF,0,none,36.59,24.61,0,33,32,74436199.91,68507753.87,1.73,0.0154,0,1.0,0
32QDGMH4239T7ZI,0,none,20.32,21.27,0,27,34,70409261.42,83383841.18,0.0,0.0126,0,,0
16JFUED6694Y5Z9,0,none,21.41,25.64,0,33,44,86219727.3,104519842.72,0.0,0.0144,0,,0
33AZJKY0302D4Z7,1,shell_company,43.54,52.48,0,39,40,119239437.3,109905453.28,1.7,0.014,0,1.0,1
12GUSMN5875J1Z8,0,none,37.19,28.75,0,36,39,80964003.16,113378386.59,0.0,0.0156,0,1.0,0
06RUDDB8649W6ZF,0,none,43.94,51.48,0,46,37,118025206.07,97176934.7,4.29,0.016,0,1.0,1
37MAWDD4230V9Z9,0,none,23.92,35.66,0,38,44,91653888.08,108250715.76,0.0,0.0142,0,,0
12QATBO6952U7ZN,0,none,39.79,39.18,0,39,46,100926212.09,138648682.33,0.0,0.0143,0,1.0,0
27ELJDR6182V6ZF,0,none,37.78,31.11,0,37,40,88538219.11,102221880.37,0.0,0.0165,0,1.0,0
10LPEBJ5993O4ZU,1,fake_itc,25.5,42.0,0,43,42,99429809.55,113971431.93,0.0,0.0162,0,,0
10MRKSH6010U9Z3,1,fake_itc,77.96000000000001,51.84,100,43,44,124353039.48,145573727.91,0.0,0.0178,1,1.0,1
03CLHBT7137M9ZB,0,none,40.47,41.28,0,42,36,104388973.84,101426271.98,0.58,0.0137,0,1.0,1
04HHQIR8261W3ZJ,0,none,44.56,53.48,0,50,44,122858963.68,99232481.95,4.76,0.0153,0,1.0,1
29OUDST6865N8Z7,0,none,34.41,17.62,0,29,41,65277755.31,107382394.05,0.0,0.0116,0,1.0,0
16ISKJH8344U9ZW,1,fake_itc,35.47,21.87,0,26,43,64229721.51,112609200.21,0.0,0.0145,0,1.0,0
32XUQMD7854N4ZN,0,none,46.510000000000005,48.63,0,35,26,110374596.55,59042008.93,17.39,0.0175,0,1.0,1
15DKUSE3520V4ZZ,1,shell_company,37.78,31.11,0,35,44,94338775.63,109415654.37,0.0,0.0221,0,1.0,0
23ZVYOY7465K7ZL,0,none,29.43,50.29,0,46,36,115430079.28,84191939.04,7.42,0.0142,0,,0
09IXCDR0601Z6Z7,1,sudden_spike,23.35,33.41,0,44,38,89995370.81,90453096.18,0.0,0.0187,0,,0
11TRDFF9309M3ZC,1,missing_returns,39.43,37.7,0,36,45,103590826.98,113663816.72,0.0,0.0179,0,1.0,0
03JHZUR1915E9ZP,0,none,42.629999999999995,45.84,0,50,32,108968591.1,88321036.55,4.68,0.0166,0,1.0,1
16QQHVK1364U1ZP,0,none,28.45,53.78,0,44,49,122365977.71,130559288.4,0.0,0.0159,0,,0
15YLZZD6064B6ZK,0,none,25.4,41.61,0,41,40,94203529.1,102579948.04,0.0,0.0101,0,,0
01CTWMV5591Y1ZR,0,none,44.45,51.71,0,42,35,114882640.37,88055358.05,6.09,0.0154,0,1.0,1
29PTVDZ8736M2ZX,0,none,44.22,56.89,0,42,54,125010016.34,137360637.29,0.0,0.0186,0,1.0,1
09ZKRQH3507F9ZW,1,missing_returns,36.84,26.04,0,34,34,80279993.71,75259139.27,1.33,0.0145,0,1.0,0
24MIEQB9998C4Z0,0,none,45.370000000000005,53.18,0,44,35,116527080.96,82321378.21,8.31,0.015,0,1.0,1
08GDSRM0723Q4ZB,0,none,40.09,40.35,0,38,40,100426534.11,101718972.57,0.0,0.0164,0,1.0,1
08BFVPD0571O7Z2,0,none,26.78,44.48,0,40,44,108172753.62,95505211.26,2.65,0.0153,0,,0
20FATML7093X3ZZ,0,none,42.129999999999995,45.84,0,46,42,116177814.27,102456141.88,2.68,0.0211,0,1.0,1
07JMAOW3422C4Z7,0,none,33.21,12.83,0,26,40,53778567.11,106711461.87,0.0,0.021,0,1.0,0
27RIKLG7931P9ZC,0,none,19.1,16.4,0,26,39,59039064.17,94679991.52,0.0,0.0144,0,,0
02AFAYQ8344I1ZQ,0,none,38.5,32.56,0,38,37,96368440.95,89844246.5,1.45,0.0187,0,1.0,0
14PMUZF1160T2ZH,0,none,38.07,32.28,0,35,47,86470368.52,109704016.67,0.0,0.0136,0,1.0,0
22JJAZZ5641Q4ZY,0,none,38.96,33.67,0,38,32,97593093.8,88101270.47,2.15,0.0124,0,1.0,0
21CPAXN1718R3ZL,0,none,38.4,33.59,0,37,38,91703354.79,98423914.82,0.0,0.0181,0,1.0,0
16ZMAPT3698U9Z2,0,none,38.93,35.18,0,38,36,93091080.76,90595829.29,0.55,0.019,0,1.0,0
27VLKYU4951A9ZQ,1,sudden_spike,75.47999999999999,41.94,100,37,43,106556402.72,132858217.69,0.0,0.0206,1,1.0,1
02KLDIN5345Y4ZZ,0,none,46.239999999999995,64.97,0,53,50,142312313.23,144543350.28,0.0,0.0139,0,1.0,1
23WMJAN8862R9ZA,0,none,41.58,45.47,0,44,38,106592360.42,102313367.84,0.84,0.0096,0,1.0,1
37ATSFR3565Z3ZV,0,none,42.489999999999995,38.59,0,37,30,103225851.78,65778034.38,11.39,0.0172,0,1.0,1
03ZLNFY7305G3ZW,1,fake_itc,38.41,33.22,0,38,36,94960124.59,92950966.56,0.43,0.0167,0,1.0,0
23JJRGV1648G7ZD,0,none,46.379999999999995,56.94,0,49,34,130418152.79,91321260.02,8.56,0.0157,0,1.0,1
19ATRSB9977R9ZF,0,none,40.46,32.99,0,39,30,95344477.99,66071706.5,8.86,0.0158,0,1.0,1
32ZXJSV3156F3Z9,0,none,40.68,42.7,0,41,42,109709873.7,109699220.83,0.0,0.0135,0,1.0,1
23FTXQE9455L3ZG,0,none,50.09,62.23,0,56,29,142682229.36,74842347.11,18.13,0.0175,0,1.0,1
02BEVJX0728Z5Z6,0,none,38.019999999999996,32.09,0,31,39,85463675.24,92061626.41,0.0,0.0149,0,1.0,0
06WPNOW8928T8ZR,1,circular_trading,48.1,61.56,0,50,41,134401379.66,87218955.32,10.82,0.0158,0,1.0,1
12BZKTJ8626Y4ZU,1,shell_company,20.34,21.38,0,30,41,70816008.88,94438615.76,0.0,0.0145,0,,0
11KVMEA0445Z9ZN,0,none,24.56,38.23,0,36,40,101031308.5,106173255.86,0.0,0.0151,0,,0
04IQMMF2581J5Z8,0,none,25.32,40.22,0,37,43,104488591.45,99175628.26,1.07,0.0111,0,,0
19CWHOB9335Q3ZU,0,none,21.75,27.02,0,31,40,73552369.31,96716833.39,0.0,0.0141,0,,0
06EVYLV9307U4ZM,0,none,39.19,36.76,0,39,37,101610464.54,105434499.51,0.0,0.0168,0,1.0,0
14HUZLT6840X4ZM,0,none,36.66,26.66,0,33,48,81659553.53,130574713.66,0.0,0.0173,0,1.0,0
37IASSY0742D4ZL,1,circular_trading,26.63,46.53,0,55,50,115983091.95,126847648.15,0.0,0.0167,0,,0
03JRWCV4654K1ZT,0,none,42.68,45.35,0,42,42,116029698.21,91420218.89,5.38,0.0162,0,1.0,1
06DVXBL4642R1ZL,0,none,46.47,54.58,0,44,35,126496557.7,80869106.65,11.28,0.0167,0,1.0,1
01SQMMS6403T7ZU,0,none,26.16,44.63,0,45,38,108685760.58,115218797.62,0.0,0.015,0,,0
33WGBCT3519C9Z8,0,none,51.55,70.78,0,52,35,152307310.44,86004411.16,15.42,0.0179,0,1.0,1
10RGBPK2028V5Z4,1,circular_trading,37.41,29.66,0,35,41,84957376.87,104555842.29,0.0,0.02,0,1.0,0
29WZQQG2688D7ZW,0,none,37.769999999999996,31.07,0,38,40,89991218.76,104389408.07,0.0,0.015,0,1.0,0
14DPIDT6563O3ZW,0,none,37.45,29.81,0,36,33,86773668.69,90184693.95,0.0,0.0145,0,1.0,0
23FYDVU1137Q5ZV,0,none,39.629999999999995,38.24,0,34,38,102630739.26,101209660.98,0.28,0.0188,0,1.0,0
17IVYWV9139G9ZJ,1,circular_trading,41.05,44.21,0,44,51,112619981.56,116966377.96,0.0,0.0153,0,1.0,1
11UBDUI2875M3ZT,0,none,45.47,49.63,0,44,34,120103315.12,74480613.21,12.25,0.0137,0,1.0,1
16TAAHJ0318E2ZZ,0,none,45.870000000000005,57.32,0,42,35,129242810.33,98781853.45,6.17,0.0191,0,1.0,1
32OWCOA3803X8Z7,1,fake_itc,43.230000000000004,51.75,0,46,38,122394559.16,115706315.62,1.16,0.0186,0,1.0,1
17NUKYR8840A8ZR,0,none,23.7,34.81,0,31,36,95581843.54,100898901.02,0.0,0.0194,0,,0
33AEJLM8318G6ZK,1,missing_returns,43.120000000000005,47.66,0,44,34,115094078.92,92689311.18,4.83,0.017,0,1.0,1
36YLZHN8577T4Z8,0,none,41.36,45.42,0,48,57,111437990.12,140633973.12,0.0,0.0182,0,1.0,1
36RWDYN4211Y4Z4,0,none,41.83,47.34,0,42,47,115747960.49,137401920.03,0.0,0.0153,0,1.0,1
06YEDQT1921S4ZU,1,circular_trading,38.84,35.36,0,39,47,96900410.8,124382723.75,0.0,0.0142,0,1.0,0
03RHLPG3656G4ZG,0,none,45.39,51.71,0,45,31,116623371.12,78128528.72,9.85,0.018,0,1.0,1
37USDTR2087N8Z0,0,none,40.16,38.27,0,44,40,100591473.6,89850984.66,2.39,0.0161,0,1.0,1
05KYUSW5196Q8ZR,0,none,43.35,53.15,0,46,42,115683898.57,114171523.24,0.26,0.0165,0,1.0,1
24JTJBV6629F2Z9,0,none,21.62,26.49,0,35,32,79042272.03,80543569.87,0.0,0.0136,0,,0
03VOCMA5614U2Z3,0,none,43.45,43.89,0,44,31,110571720.75,73953403.63,9.9,0.0144,0,1.0,1
18LKDCL7792D6ZY,0,none,18.52,14.07,0,24,34,66677325.16,81615775.39,0.0,0.0107,0,,0
29WXIZP1901R2Z6,0,none,23.5,33.98,0,37,47,88403886.77,104718609.05,0.0,0.0182,0,,0
12NRIYI3046J2ZM,0,none,20.0,19.99,0,28,40,71678833.59,94694108.38,0.0,0.0127,0,,0
05MBSJG2265H9ZL,0,none,39.69,38.75,0,40,49,99851860.19,131421923.82,0.0,0.0163,0,1.0,0
15EPKFL9903C4ZF,0,none,39.82,39.28,0,39,41,96856274.82,98036776.26,0.0,0.0127,0,1.0,0
04JGDSC9742F3ZP,1,missing_returns,36.72,26.89,0,34,47,79446078.79,120056661.96,0.0,0.0157,0,1.0,0
23TEMMF9041R2ZR,0,none,23.91,35.46,0,41,38,96296634.95,95509358.39,0.16,0.0182,0,,0
27LQNYC4178K3Z4,0,none,40.95,43.79,0,37,45,105571674.53,114191045.62,0.0,0.0142,0,1.0,1
21WKIPK4976M3Z2,0,none,39.9,39.6,0,41,50,98622379.35,126857908.72,0.0,0.0134,0,1.0,0
02FWKBN1110A5Z5,0,none,25.49,41.97,0,32,47,102971575.08,124291551.03,0.0,0.0153,0,,0
05DRSDM2870C7ZO,0,none,39.65,33.99,0,35,31,90124776.31,73249815.08,4.61,0.0168,0,1.0,0
03XVLCK9489C7ZY,0,none,35.29,21.17,0,29,48,71390137.04,127734451.31,0.0,0.0167,0,1.0,0
22VTOHQ3620I9Z6,0,none,32.36,65.75,0,50,50,142234693.14,120175898.5,3.67,0.0157,0,,0
18ZTIEI1849H2ZV,1,missing_returns,37.56,30.24,0,36,45,89659562.87,109999692.03,0.0,0.016,0,1.0,0
15VZXCD9955A7ZN,0,none,38.989999999999995,34.01,0,42,34,101321664.99,92289234.36,1.96,0.0169,0,1.0,0
14TPXBH6397R3Z1,0,none,37.03,28.1,0,37,36,80544267.48,84980542.29,0.0,0.0152,0,1.0,0
12QNNMX3373P3ZU,0,none,38.879999999999995,35.5,0,43,41,94940064.56,95008083.41,0.0,0.0138,0,1.0,0
09AOZSM1163D3ZE,0,none,30.24,50.24,0,49,32,125236619.23,81535257.74,10.72,0.0136,0,,0
08XEAKC6625L3Z4,0,none,37.620000000000005,30.49,0,32,38,87561025.24,89741104.14,0.0,0.0153,0,1.0,0
07GVEIN2348G9ZT,1,missing_returns,25.17,40.31,0,50,43,104567299.17,102685560.34,0.37,0.0159,0,,0
13TPWII1746Z5Z4,1,circular_trading,18.17,12.69,0,32,43,58353049.37,107041659.61,0.0,0.0144,0,,0
06GDYGJ9527K8ZF,1,fake_itc,70.21,79.8,100,40,44,194081055.22,184421527.35,1.05,0.0188,1,,1
17VWPUA7249P8ZJ,0,none,28.11,48.18,0,42,37,120487659.0,99358174.42,4.25,0.0185,0,,0
15TBAAW2325T9ZG,0,none,42.4,49.6,0,46,48,113528946.67,124088579.35,0.0,0.0166,0,1.0,1
17ITDXE1210C2Z7,0,none,26.3,42.34,0,42,42,110018843.89,96153083.27,2.88,0.0172,0,,0
20IQYIC9019W6ZT,0,none,38.2,32.8,0,36,38,93873084.45,117465416.96,0.0,0.0171,0,1.0,0
37TZRGL4504A7ZD,0,none,28.48,48.32,0,43,36,115006403.35,89906785.61,5.58,0.0172,0,,0
04PGFTP8679I4Z0,0,none,19.09,16.36,0,25,46,63813171.63,117359944.98,0.0,0.0189,0,,0
19BIIBB5319R5ZA,1,circular_trading,48.79,53.89,0,48,24,126889693.38,61515030.64,21.25,0.016,0,1.0,1
22GTLIH0757B8Z1,1,sudden_spike,19.67,18.7,0,29,45,67658918.07,116581881.11,0.0,0.013,0,,0
27PDUZG2833N9ZD,0,none,40.85,43.41,0,46,44,104648237.02,114617908.25,0.0,0.0145,0,1.0,1
15KKFSM6665E8ZQ,0,none,41.39,43.12,0,42,33,105444625.99,94004362.17,2.43,0.0151,0,1.0,1
36VOGVG8041T7Z6,0,none,31.91,63.04,0,54,46,138359203.05,112495484.43,4.6,0.018,0,,0
13QCQJU2139C7ZN,0,none,38.53,34.14,0,40,44,94259198.87,121090609.65,0.0,0.0141,0,1.0,0
05UDDUM5871N1ZY,0,none,26.65,46.59,0,44,51,112241851.72,119010708.29,0.0,0.0172,0,,0
17IHAKP6278B1Z5,0,none,41.14,40.85,0,36,33,103193107.03,86980740.68,3.73,0.0179,0,1.0,1
01KXLYX1402R7ZV,0,none,21.71,26.83,0,34,46,84398603.92,105191847.12,0.0,0.0169,0,,0
01GBEAM6536U6ZT,0,none,39.8,39.19,0,37,43,109392765.98,112932759.61,0.0,0.0184,0,1.0,0
09AAQAH4121L9Z3,0,none,35.33,21.32,0,24,54,66615544.47,148489918.26,0.0,0.0133,0,1.0,0
23WGBZX0204H6ZN,0,none,37.5,29.98,0,41,44,79734344.56,108846843.4,0.0,0.0146,0,1.0,0
08FDMKD8499R2Z3,0,none,40.3,41.2,0,39,46,105539426.35,126446364.19,0.0,0.0201,0,1.0,1
32DSFVX6302U3ZT,0,none,40.9,37.68,0,36,31,101974482.63,78690250.7,5.92,0.0127,0,1.0,1
16ZDMOJ0423Z8Z3,0,none,30.4,56.01,0,46,35,127632595.22,99741368.87,5.59,0.0148,0,,0
04LZZMQ2725S5ZV,1,missing_returns,39.43,34.95,0,45,33,95284633.41,83727151.36,2.76,0.0167,0,1.0,0
11EBOXD8950R4ZP,0,none,37.35,29.4,0,40,40,87236766.14,98701688.09,0.0,0.0158,0,1.0,0
22ZOFIR7764Z2ZC,0,none,25.77,41.73,0,49,38,107066714.63,100259428.03,1.36,0.0131,0,,0
18XVXZW2078N5ZC,0,none,41.96,42.58,0,43,33,100346385.55,79411555.56,5.27,0.0186,0,1.0,1
27ZKCNO4029S2ZG,0,none,26.62,45.09,0,44,37,108579128.12,101458310.18,1.4,0.0174,0,,0
19VEJVG2570N7ZS,0,none,44.230000000000004,51.75,0,42,40,115946110.57,92162771.76,5.16,0.0178,0,1.0,1
12YTXKV0223F4ZG,0,none,36.17,24.67,0,30,45,73415675.45,118264618.28,0.0,0.0155,0,1.0,0
17QUFSW2849Y7ZK,0,none,38.82,32.03,0,34,30,84994311.56,73105178.66,3.25,0.0188,0,1.0,0
08OKXER9471R8ZI,0,none,39.56,34.55,0,44,38,98129031.78,82789280.79,3.71,0.0166,0,1.0,0
36BXEYV6079X7Z3,0,none,46.8,50.94,0,45,24,120165078.91,66289744.56,16.25,0.0215,0,1.0,1
24MSTEC1633J5ZG,0,none,40.21,40.86,0,38,43,98225078.72,105343913.96,0.0,0.0142,0,1.0,1
32JAYEY2516H5ZM,0,none,25.58,42.33,0,36,49,101659354.12,121254265.79,0.0,0.0188,0,,0
07AUWBL3077I1ZZ,0,none,21.62,26.5,0,31,39,82821261.75,88787394.62,0.0,0.0166,0,,0
11MMPSZ0159I3Z8,0,none,38.96,35.83,0,42,44,94435168.02,103587852.88,0.0,0.0126,0,1.0,0
02MVVVR1514S5ZR,0,none,23.4,33.28,0,46,38,91881544.23,90327739.85,0.34,0.0123,0,,0
14NXYMB9789T7ZT,0,none,29.46,55.47,0,49,42,123997376.47,110923057.45,2.36,0.0173,0,,0
04VPVNU6448S4ZS,0,none,40.59,41.98,0,36,37,102750924.76,100773054.42,0.39,0.0133,0,1.0,1
33JDURS3760W8ZS,0,none,38.57,34.3,0,37,44,100580691.21,112837673.77,0.0,0.0152,0,1.0,0
02CJIJE9445R5Z6,0,none,23.93,35.72,0,44,48,100721060.08,124188386.84,0.0,0.0153,0,,0
22FWNWT4553C8Z7,0,none,38.739999999999995,34.96,0,42,36,92119784.45,93529680.83,0.0,0.0137,0,1.0,0
22BSUSJ2112E7ZC,1,circular_trading,38.379999999999995,33.53,0,33,39,91135978.04,112720157.24,0.0,0.0205,0,1.0,0
20YSNYE9680I3ZN,0,none,37.42,29.66,0,41,41,87012830.56,119150193.1,0.0,0.013,0,1.0,0
32AKSHI6443G1ZI,0,none,21.73,26.92,0,32,34,85285632.86,87875295.46,0.0,0.0135,0,,0
10MLGMF5761X8ZC,0,none,39.05,36.19,0,38,43,92116785.97,105164444.85,0.0,0.0154,0,1.0,0
01XUZLH8422R9ZH,1,shell_company,63.04,52.16,100,41,47,125415903.07,143330358.65,0.0,0.0154,1,,1
27XWZJB0423R3ZF,0,none,39.91,39.65,0,41,42,104273567.92,106962207.57,0.0,0.0176,0,1.0,0
08NCRAJ9620E6ZO,0,none,29.31,53.68,0,48,40,125613427.28,106640383.22,3.56,0.0157,0,,0
07PEUZT3404Y5ZI,1,missing_returns,31.59,60.01,0,45,45,124819935.46,94690377.67,6.36,0.0155,0,,0
19MGVMB8803Z1ZG,0,none,40.8,42.95,0,36,39,98236881.95,96940639.37,0.27,0.018,0,1.0,1
05EZEJH1493N6ZZ,0,none,25.16,38.86,0,43,32,97834926.98,89897735.3,1.77,0.0198,0,,0
04WCKZE3991H8ZJ,1,missing_returns,38.68,34.7,0,40,43,92952766.08,94183630.27,0.0,0.0157,0,1.0,0
19LTSPP6755C1ZW,0,none,24.67,38.69,0,41,47,105965492.27,106268614.85,0.0,0.0126,0,,0
21WYNCT8285V9ZX,1,shell_company,40.03,37.01,0,37,31,95624802.84,82754753.71,3.11,0.0176,0,1.0,1
33ESEFJ2663W2ZU,0,none,42.41,49.66,0,43,45,108816605.46,115730551.33,0.0,0.011,0,1.0,1
02SKVXD6445G3ZR,0,none,43.519999999999996,53.14,0,44,41,114709337.24,109588592.88,0.93,0.0198,0,1.0,1
20WYXLT6540F7ZY,0,none,25.21,40.84,0,38,41,100970244.29,108486538.3,0.0,0.0159,0,,0
09ZUTQH7158G3ZV,0,none,43.760000000000005,51.82,0,40,38,113192231.29,97500921.1,3.22,0.017,0,1.0,1
24ZBQEL6814W1Z9,0,none,44.21,55.26,0,45,41,120813579.98,111978602.88,1.58,0.0156,0,1.0,1
13FKVDE8267G5ZG,0,none,37.05,28.19,0,36,42,83991745.12,98135835.66,0.0,0.015,0,1.0,0
04FMMQN2282E1Z8,0,none,35.55,22.19,0,32,41,76281421.85,93884093.23,0.0,0.0202,0,1.0,0
14ESRGS0133K4ZU,0,none,46.72,59.02,0,51,38,126570070.53,90796371.95,7.88,0.0179,0,1.0,1
01QQTQV9041L4ZL,0,none,36.42,25.68,0,29,38,75023677.72,100577392.53,0.0,0.0149,0,1.0,0
36NYQXM5520E4ZJ,0,none,41.69,46.75,0,44,45,116690049.39,127350957.64,0.0,0.0157,0,1.0,1
10YAOYF1402F2ZG,0,none,40.96,41.43,0,46,45,106258842.94,94888824.11,2.4,0.0178,0,1.0,1
07XNUTD5478Q1ZU,1,fake_itc,67.56,59.25,100,46,40,139195252.41,89881658.72,10.97,0.0142,1,,1
13PUHJV0491R6ZP,0,none,21.48,25.91,0,34,47,78357466.81,117578672.5,0.0,0.0139,0,,0
22SQOYI9929G3ZR,0,none,39.489999999999995,34.8,0,36,34,100576160.07,86924387.6,3.14,0.0157,0,1.0,0
13ONHHF5032X2ZL,0,none,37.78,31.11,0,39,44,84970827.6,110249481.91,0.0,0.0173,0,1.0,0
